subject	condition	channel	frequency	time	total_power	evoked_power	induced_power	itc	n_epochs	status
sub-1001	Standard	FC3	3.0	-0.08	1.8026476495276994e-09	2.361114770130733e-12	1.8002865347575684e-09	0.0160443375040254	760	OK
sub-1001	Standard	FC3	3.0	-0.072	1.7900872047824404e-09	2.741425384164061e-12	1.7873457793982762e-09	0.0258969836526576	760	OK
sub-1001	Standard	FC3	3.0	-0.064	1.753986708511053e-09	2.7125259830428722e-12	1.7512741825280103e-09	0.0327531693369437	760	OK
sub-1001	Standard	FC3	3.0	-0.056	1.7246734636822901e-09	2.340890553815795e-12	1.7223325731284743e-09	0.0332874369275943	760	OK
sub-1001	Standard	FC3	3.0	-0.048	1.7323019878374036e-09	1.918768579385833e-12	1.730383219258018e-09	0.0318218268157447	760	OK
sub-1001	Standard	FC3	3.0	-0.04	1.7526462870428954e-09	1.5390397161169445e-12	1.7511072473267784e-09	0.0267718674063045	760	OK
sub-1001	Standard	FC3	3.0	-0.032	1.738028725474889e-09	9.984842767453624e-13	1.7370302411981436e-09	0.0316297284713801	760	OK
sub-1001	Standard	FC3	3.0	-0.024	1.689585993104995e-09	3.942225405816076e-13	1.6891917705644135e-09	0.0219625100925154	760	OK
sub-1001	Standard	FC3	3.0	-0.016	1.652215773724164e-09	7.833027898106098e-13	1.6514324709343532e-09	0.0153054108434963	760	OK
sub-1001	Standard	FC3	3.0	-0.008	1.648774229727234e-09	4.0364416316445826e-12	1.6447377880955894e-09	0.0441468616342411	760	OK
sub-1001	Standard	FC3	3.0	0.0	1.6638294400720274e-09	1.1440334439385692e-11	1.652389105632642e-09	0.0755594963320097	760	OK
sub-1001	Standard	FC3	3.0	0.008	1.6802006689001663e-09	2.1517784910390068e-11	1.6586828839897763e-09	0.106510915900599	760	OK
sub-1001	Standard	FC3	3.0	0.016	1.6932658657834366e-09	2.9490437554996044e-11	1.6637754282284404e-09	0.1334188459497741	760	OK
sub-1001	Standard	FC3	3.0	0.024	1.7004027135603675e-09	3.1090056696221894e-11	1.6693126568641456e-09	0.1182452162155385	760	OK
sub-1001	Standard	FC3	3.0	0.032	1.702482549633089e-09	2.8574850551028678e-11	1.6739076990820603e-09	0.114328543169777	760	OK
sub-1001	Standard	FC3	3.0	0.04	1.7064909609603187e-09	3.1794826779703516e-11	1.674696134180615e-09	0.1204735052948456	760	OK
sub-1001	Standard	FC3	3.0	0.048	1.7164193921790402e-09	5.0954008831340345e-11	1.6654653833476995e-09	0.1506920487454159	760	OK
sub-1001	Standard	FC3	3.0	0.056	1.7335144208215512e-09	8.735357844885427e-11	1.6461608423726971e-09	0.2185099780363802	760	OK
sub-1001	Standard	FC3	3.0	0.064	1.764519202049409e-09	1.3091337009318454e-10	1.6336058319562242e-09	0.2834323334517564	760	OK
sub-1001	Standard	FC3	3.0	0.072	1.8111930835577935e-09	1.6596003729916282e-10	1.6452330462586311e-09	0.3220753041648332	760	OK
sub-1001	Standard	FC3	3.0	0.08	1.853776003124332e-09	1.8047950279611896e-10	1.673296500328213e-09	0.3114398907440664	760	OK
sub-1001	Standard	FC3	3.0	0.088	1.8667811315764176e-09	1.7340721349208503e-10	1.6933739180843322e-09	0.3015540247199839	760	OK
sub-1001	Standard	FC3	3.0	0.096	1.8529802602066503e-09	1.547698081312653e-10	1.698210452075385e-09	0.3003055378792286	760	OK
sub-1001	Standard	FC3	3.0	0.104	1.8403280424429271e-09	1.3684533489010464e-10	1.7034827075528222e-09	0.2840909825703551	760	OK
sub-1001	Standard	FC3	3.0	0.112	1.8411859560995255e-09	1.246510549432681e-10	1.7165349011562574e-09	0.2555346261563008	760	OK
sub-1001	Standard	FC3	3.0	0.12	1.839124568946436e-09	1.1709569374897439e-10	1.7220288751974614e-09	0.2600302367745266	760	OK
sub-1001	Standard	FC3	3.0	0.128	1.8249931692155943e-09	1.1464265611888192e-10	1.7103505130967123e-09	0.2477610216461532	760	OK
sub-1001	Standard	FC3	3.0	0.136	1.816124179998239e-09	1.178652354918806e-10	1.6982589445063583e-09	0.2397316736056848	760	OK
sub-1001	Standard	FC3	3.0	0.144	1.820295546167849e-09	1.181270700338061e-10	1.702168476134043e-09	0.2535948123607306	760	OK
sub-1001	Standard	FC3	3.0	0.152	1.8100860800557414e-09	1.0089295000504171e-10	1.7091931300507e-09	0.2443248593036645	760	OK
sub-1001	Standard	FC3	3.0	0.16	1.7619991067947544e-09	6.435591717446684e-11	1.6976431896202876e-09	0.1932096972792831	760	OK
sub-1001	Standard	FC3	3.0	0.168	1.6991056251976914e-09	2.6280655483040502e-11	1.672824969714651e-09	0.1154369362783072	760	OK
sub-1001	Standard	FC3	3.0	0.176	1.6637871515948944e-09	5.288393076505414e-12	1.6584987585183891e-09	0.0523539679183133	760	OK
sub-1001	Standard	FC3	3.0	0.184	1.6622336208301071e-09	1.941200621927929e-12	1.6602924202081791e-09	0.0374311700552402	760	OK
sub-1001	Standard	FC3	3.0	0.192	1.6643372670472701e-09	4.203913089732533e-12	1.6601333539575375e-09	0.0524047715060513	760	OK
sub-1001	Standard	FC3	3.0	0.2	1.6520158577113705e-09	4.365342206262737e-12	1.647650515505108e-09	0.0546623334995483	760	OK
sub-1001	Standard	FC3	3.0	0.208	1.6440565320051235e-09	3.485599792506418e-12	1.640570932212617e-09	0.042407909126427	760	OK
sub-1001	Standard	FC3	3.0	0.216	1.6694328822407186e-09	4.354894243089308e-12	1.6650779879976294e-09	0.0550535407408985	760	OK
sub-1001	Standard	FC3	3.0	0.224	1.7278958076773827e-09	7.326956450865292e-12	1.7205688512265172e-09	0.0695699605454848	760	OK
sub-1001	Standard	FC3	3.0	0.232	1.787926765068362e-09	1.1841653447709672e-11	1.7760851116206523e-09	0.0792648180992613	760	OK
sub-1001	Standard	FC3	3.0	0.24	1.825643614805005e-09	1.7659499195132513e-11	1.8079841156098726e-09	0.1048903978734802	760	OK
sub-1001	Standard	FC3	3.0	0.248	1.8519098222603214e-09	2.4037136464214128e-11	1.8278726857961075e-09	0.1210249257149719	760	OK
sub-1001	Standard	FC3	3.0	0.256	1.886985694519556e-09	2.9314041081841566e-11	1.857671653437714e-09	0.133187948706458	760	OK
sub-1001	Standard	FC3	3.0	0.264	1.9206325080042022e-09	3.1785220001855464e-11	1.888847288002347e-09	0.130818939400738	760	OK
sub-1001	Standard	FC3	3.0	0.272	1.92337390011511e-09	3.061295179918359e-11	1.8927609483159267e-09	0.1270981128803104	760	OK
sub-1001	Standard	FC3	3.0	0.28	1.8954717913218166e-09	2.6116012553829817e-11	1.869355778767987e-09	0.1224364310937295	760	OK
sub-1001	Standard	FC3	3.0	0.288	1.8723961728756222e-09	1.9713030665191168e-11	1.8526831422104307e-09	0.1077409665949977	760	OK
sub-1001	Standard	FC3	3.0	0.296	1.872298164764869e-09	1.3415485207215327e-11	1.8588826795576534e-09	0.0982582721655136	760	OK
sub-1001	Standard	FC3	3.0	0.304	1.8740901024090553e-09	8.779895142844935e-12	1.8653102072662102e-09	0.0754449226010925	760	OK
sub-1001	Standard	FC3	3.0	0.312	1.8627909934004303e-09	6.154568101020797e-12	1.8566364252994086e-09	0.0508969512044107	760	OK
sub-1001	Standard	FC3	3.0	0.32	1.853800325068115e-09	4.960678162100505e-12	1.8488396469060141e-09	0.0417803204697814	760	OK
sub-1001	Standard	FC3	3.0	0.328	1.8527942894008541e-09	4.466900233139404e-12	1.8483273891677142e-09	0.0501605597615847	760	OK
sub-1001	Standard	FC3	3.0	0.336	1.8381330120525142e-09	4.1313480037370895e-12	1.834001664048777e-09	0.0602072340937949	760	OK
sub-1001	Standard	FC3	3.0	0.344	1.8022285162970142e-09	3.5695049728865682e-12	1.798659011324128e-09	0.0553323966293154	760	OK
sub-1001	Standard	FC3	3.0	0.352	1.765532854068804e-09	2.6928538774758776e-12	1.762840000191328e-09	0.0417068996252218	760	OK
sub-1001	Standard	FC3	3.0	0.36	1.7377055155274155e-09	1.8584688116137365e-12	1.735847046715802e-09	0.0451798750039775	760	OK
sub-1001	Standard	FC3	3.0	0.368	1.707619776827592e-09	1.5383647650217128e-12	1.7060814120625701e-09	0.0315800908280162	760	OK
sub-1001	Standard	FC3	3.0	0.376	1.6775519318737361e-09	1.7853009484232609e-12	1.6757666309253127e-09	0.0326544662618214	760	OK
sub-1001	Standard	FC3	3.0	0.384	1.6685993025083154e-09	2.260394254621643e-12	1.6663389082536939e-09	0.0257352899625887	760	OK
sub-1001	Standard	FC3	3.0	0.392	1.687294549317518e-09	2.7757732324836373e-12	1.6845187760850342e-09	0.0180380205263059	760	OK
sub-1001	Standard	FC3	3.0	0.4	1.7167993901076314e-09	3.4762076506757533e-12	1.7133231824569559e-09	0.0245023044194768	760	OK
sub-1001	Standard	FC3	3.0	0.408	1.7459017142924241e-09	4.491715464984818e-12	1.7414099988274395e-09	0.0343899105510049	760	OK
sub-1001	Standard	FC3	3.0	0.416	1.783086501541247e-09	5.839706521091909e-12	1.777246795020155e-09	0.0443956230577779	760	OK
sub-1001	Standard	FC3	3.0	0.424	1.8322814078719586e-09	7.61392276142627e-12	1.8246674851105326e-09	0.0363624793487875	760	OK
sub-1001	Standard	FC3	3.0	0.432	1.870881954659753e-09	9.728750837747063e-12	1.8611532038220061e-09	0.0543126899144143	760	OK
sub-1001	Standard	FC3	3.0	0.44	1.8716005321966283e-09	1.1607478250597629e-11	1.8599930539460302e-09	0.0741568399074756	760	OK
sub-1001	Standard	FC3	3.0	0.448	1.8454070354389563e-09	1.2664895184935144e-11	1.8327421402540206e-09	0.0839980963343609	760	OK
sub-1001	Standard	FC3	3.0	0.456	1.8378063407793101e-09	1.2790297261392875e-11	1.825016043517917e-09	0.0771506993912214	760	OK
sub-1001	Standard	FC3	3.0	0.464	1.869377435312375e-09	1.194777646429834e-11	1.8574296588480766e-09	0.080271215206261	760	OK
sub-1001	Standard	FC3	3.0	0.472	1.9072361325090783e-09	9.95423922106024e-12	1.897281893288018e-09	0.0769376715549023	760	OK
sub-1001	Standard	FC3	3.0	0.48	1.9158058031704556e-09	7.115087794143354e-12	1.908690715376312e-09	0.0606805813185438	760	OK
sub-1001	Standard	FC3	3.0	0.488	1.9054218144133996e-09	4.4275182933178354e-12	1.900994296120082e-09	0.0556511666837938	760	OK
sub-1001	Standard	FC3	3.0	0.496	1.903875548101088e-09	2.754740378744336e-12	1.9011208077223435e-09	0.0423364450114734	760	OK
sub-1001	Standard	FC3	3.0	0.504	1.907116008087807e-09	2.21842635562857e-12	1.904897581732178e-09	0.0236554706882799	760	OK
sub-1001	Standard	FC3	3.0	0.512	1.890546582713917e-09	2.4856837504154685e-12	1.888060898963501e-09	0.023604168495614	760	OK
sub-1001	Standard	FC3	3.0	0.52	1.8552855745069958e-09	3.223042067552792e-12	1.8520625324394435e-09	0.0190394190637781	760	OK
sub-1001	Standard	FC3	3.0	0.528	1.8346584731197278e-09	4.160650392290553e-12	1.8304978227274375e-09	0.0200124854536353	760	OK
sub-1001	Standard	FC3	3.0	0.536	1.8558345379315079e-09	4.977911018540604e-12	1.850856626912967e-09	0.0478041867242445	760	OK
sub-1001	Standard	FC3	3.0	0.544	1.909874458996376e-09	5.332247670833045e-12	1.904542211325543e-09	0.0467291601414215	760	OK
sub-1001	Standard	FC3	3.0	0.552	1.959342556534058e-09	5.052962214035916e-12	1.9542895943200222e-09	0.0319376315832123	760	OK
sub-1001	Standard	FC3	3.0	0.56	1.924453896892889e-09	4.656854408545226e-12	1.919797042484344e-09	0.0361198879803485	760	OK
sub-1001	Standard	FC3	3.0	0.568	2.147343560958252e-09	7.505107391241257e-12	2.139838453567011e-09	0.0441748852174388	760	OK
sub-1001	Standard	FC3	3.0	0.576	2.679269009022478e-09	1.3696294002109018e-11	2.665572715020369e-09	0.0449519471476481	760	OK
sub-1001	Standard	FC3	3.0	0.584	3.260713213499757e-09	2.0361792585119947e-11	3.240351420914637e-09	0.0302357136284361	760	OK
sub-1001	Standard	FC3	3.0	0.592	3.521634264201184e-09	2.4473270898923164e-11	3.497160993302261e-09	0.0258470524777022	760	OK
sub-1001	Standard	FC3	3.0	0.6	3.4255190143025112e-09	2.6101037342220342e-11	3.3994179769602903e-09	0.0306266931275496	760	OK
sub-1001	Standard	FC3	4.0	-0.2	8.704626316389907e-10	2.583618331563921e-12	8.678790133074268e-10	0.0398449139592355	760	OK
sub-1001	Standard	FC3	4.0	-0.192	9.922986599150672e-10	2.444071482826538e-12	9.898545884322407e-10	0.0407901790433378	760	OK
sub-1001	Standard	FC3	4.0	-0.184	1.1038524150455648e-09	2.1936299382813668e-12	1.1016587851072832e-09	0.0344721951191942	760	OK
sub-1001	Standard	FC3	4.0	-0.176	1.1835969998265624e-09	1.6644651717502373e-12	1.181932534654812e-09	0.024999852410231	760	OK
sub-1001	Standard	FC3	4.0	-0.168	1.3001991547450914e-09	1.2232380292665409e-12	1.298975916715825e-09	0.0197955264040802	760	OK
sub-1001	Standard	FC3	4.0	-0.16	1.5035901760909735e-09	1.2101366271927999e-12	1.5023800394637807e-09	0.0106303436413936	760	OK
sub-1001	Standard	FC3	4.0	-0.152	1.7351863622380552e-09	1.404118637160461e-12	1.7337822436008947e-09	0.0095186043685957	760	OK
sub-1001	Standard	FC3	4.0	-0.144	1.7973295634450126e-09	9.474156949228764e-13	1.7963821477500896e-09	0.0131146383191801	760	OK
sub-1001	Standard	FC3	4.0	-0.136	1.801719773203337e-09	4.546397684506907e-13	1.8012651334348863e-09	0.0170998803803175	760	OK
sub-1001	Standard	FC3	4.0	-0.128	1.8117746207050047e-09	2.593587486034318e-13	1.8115152619564014e-09	0.0202656461120898	760	OK
sub-1001	Standard	FC3	4.0	-0.12	1.8352235277847758e-09	3.5796075335932764e-13	1.8348655670314163e-09	0.0150767720113034	760	OK
sub-1001	Standard	FC3	4.0	-0.112	1.8523752020911958e-09	6.00717455290795e-13	1.851774484635905e-09	0.0035258162431823	760	OK
sub-1001	Standard	FC3	4.0	-0.104	1.8443570417493582e-09	9.050967654831629e-13	1.8434519449838751e-09	0.0063022385316538	760	OK
sub-1001	Standard	FC3	4.0	-0.096	1.8201739148633807e-09	1.329295654882889e-12	1.8188446192084973e-09	0.0104351389225668	760	OK
sub-1001	Standard	FC3	4.0	-0.088	1.8020281005592287e-09	1.9248749521717523e-12	1.8001032256070571e-09	0.0083332403734658	760	OK
sub-1001	Standard	FC3	4.0	-0.08	1.79265701193893e-09	2.58222651165576e-12	1.7900747854272743e-09	0.014840601557767	760	OK
sub-1001	Standard	FC3	4.0	-0.072	1.7740744190717134e-09	3.0105807354055257e-12	1.771063838336308e-09	0.024534326426616	760	OK
sub-1001	Standard	FC3	4.0	-0.064	1.74150769290289e-09	2.9576026643147617e-12	1.7385500902385752e-09	0.0320272652621177	760	OK
sub-1001	Standard	FC3	4.0	-0.056	1.719307426753148e-09	2.498695938741737e-12	1.7168087308144064e-09	0.0360186691620406	760	OK
sub-1001	Standard	FC3	4.0	-0.048	1.7266777114884516e-09	1.9499659000959853e-12	1.7247277455883559e-09	0.0328125588968853	760	OK
sub-1001	Standard	FC3	4.0	-0.04	1.7424646103226346e-09	1.4652667835922284e-12	1.7409993435390427e-09	0.0292058149191313	760	OK
sub-1001	Standard	FC3	4.0	-0.032	1.7300140688551914e-09	9.433294995246372e-13	1.729070739355667e-09	0.0304554319856444	760	OK
sub-1001	Standard	FC3	4.0	-0.024	1.688792882724644e-09	4.812095735115264e-13	1.6883116731511323e-09	0.0200656172898171	760	OK
sub-1001	Standard	FC3	4.0	-0.016	1.651687270660758e-09	9.112692351479485e-13	1.65077600142561e-09	0.0162778307948571	760	OK
sub-1001	Standard	FC3	4.0	-0.008	1.638135927539259e-09	3.853672146512608e-12	1.6342822553927467e-09	0.0438601675991425	760	OK
sub-1001	Standard	FC3	4.0	0.0	1.6420073022721352e-09	1.0801257940019119e-11	1.631206044332116e-09	0.0740810041046128	760	OK
sub-1001	Standard	FC3	4.0	0.008	1.6572814601713579e-09	2.1050902194432604e-11	1.6362305579769254e-09	0.105485698419886	760	OK
sub-1001	Standard	FC3	4.0	0.016	1.682487724171855e-09	3.027176455682324e-11	1.6522159596150321e-09	0.1318294418700667	760	OK
sub-1001	Standard	FC3	4.0	0.024	1.7057482695837627e-09	3.3183339422976244e-11	1.6725649301607864e-09	0.1228034495392427	760	OK
sub-1001	Standard	FC3	4.0	0.032	1.711823431985836e-09	2.989715910446043e-11	1.6819262728813754e-09	0.1160500436827611	760	OK
sub-1001	Standard	FC3	4.0	0.04	1.7012772354184983e-09	2.902699381000124e-11	1.672250241608497e-09	0.1179028668630923	760	OK
sub-1001	Standard	FC3	4.0	0.048	1.6905896302956886e-09	4.2487483880341004e-11	1.6481021464153479e-09	0.1430893553658503	760	OK
sub-1001	Standard	FC3	4.0	0.056	1.6998432408597063e-09	7.612308973505908e-11	1.623720151124647e-09	0.2064417788080476	760	OK
sub-1001	Standard	FC3	4.0	0.064	1.7419552951565087e-09	1.2398020251601695e-10	1.6179750926404921e-09	0.2779662677422146	760	OK
sub-1001	Standard	FC3	4.0	0.072	1.808493024192477e-09	1.6939847220282518e-10	1.639094551989652e-09	0.3262713262174967	760	OK
sub-1001	Standard	FC3	4.0	0.08	1.863729666791613e-09	1.9272296054402238e-10	1.6710067062475907e-09	0.3237211552607768	760	OK
sub-1001	Standard	FC3	4.0	0.088	1.872218666865625e-09	1.8397151107259e-10	1.6882471557930347e-09	0.3137956363352878	760	OK
sub-1001	Standard	FC3	4.0	0.096	1.8393120855678295e-09	1.5207248256070456e-10	1.687239603007125e-09	0.3009713957165391	760	OK
sub-1001	Standard	FC3	4.0	0.104	1.8070799383075954e-09	1.1904394036436252e-10	1.6880359979432326e-09	0.2731151097082821	760	OK
sub-1001	Standard	FC3	4.0	0.112	1.803109749684188e-09	1.0222711819603184e-10	1.7008826314881562e-09	0.2451983417294465	760	OK
sub-1001	Standard	FC3	4.0	0.12	1.8139700557452838e-09	1.0368611781212186e-10	1.7102839379331623e-09	0.2531429641570864	760	OK
sub-1001	Standard	FC3	4.0	0.128	1.8182655019753495e-09	1.1517715525395924e-10	1.7030883467213903e-09	0.2534599706582182	760	OK
sub-1001	Standard	FC3	4.0	0.136	1.8169858238197078e-09	1.2586350835128699e-10	1.6911223154684207e-09	0.251027274042802	760	OK
sub-1001	Standard	FC3	4.0	0.144	1.813351861225413e-09	1.2401178587772518e-10	1.6893400753476883e-09	0.2606037414869907	760	OK
sub-1001	Standard	FC3	4.0	0.152	1.7930438018312114e-09	1.0133400721286116e-10	1.6917097946183502e-09	0.2441708688888626	760	OK
sub-1001	Standard	FC3	4.0	0.16	1.7482959555463112e-09	6.271039602975431e-11	1.685585559516557e-09	0.188526347936269	760	OK
sub-1001	Standard	FC3	4.0	0.168	1.6987832335691507e-09	2.6063580356879647e-11	1.672719653212271e-09	0.1112407710230953	760	OK
sub-1001	Standard	FC3	4.0	0.176	1.668348397883641e-09	6.251627575949033e-12	1.662096770307692e-09	0.0527283446254854	760	OK
sub-1001	Standard	FC3	4.0	0.184	1.6560408818488802e-09	2.302663978808392e-12	1.653738217870072e-09	0.0409130132003294	760	OK
sub-1001	Standard	FC3	4.0	0.192	1.6452031277292781e-09	3.770804114916349e-12	1.6414323236143615e-09	0.0544459829142321	760	OK
sub-1001	Standard	FC3	4.0	0.2	1.6320583832461447e-09	4.161785572717993e-12	1.6278965976734264e-09	0.0569672823342309	760	OK
sub-1001	Standard	FC3	4.0	0.208	1.6314363685392363e-09	3.7563924129558126e-12	1.6276799761262807e-09	0.0443059166143712	760	OK
sub-1001	Standard	FC3	4.0	0.216	1.6574538281539006e-09	4.243233556164205e-12	1.6532105945977367e-09	0.0555216992843538	760	OK
sub-1001	Standard	FC3	4.0	0.224	1.7077463616207286e-09	6.148747239661005e-12	1.7015976143810681e-09	0.065756191648428	760	OK
sub-1001	Standard	FC3	4.0	0.232	1.76415392635195e-09	9.993114378577144e-12	1.7541608119733731e-09	0.0751498523057358	760	OK
sub-1001	Standard	FC3	4.0	0.24	1.8084301593747075e-09	1.6318120432954497e-11	1.792112038941753e-09	0.1031969714056012	760	OK
sub-1001	Standard	FC3	4.0	0.248	1.8412575320419587e-09	2.420343415547668e-11	1.817054097886482e-09	0.1242460760552056	760	OK
sub-1001	Standard	FC3	4.0	0.256	1.874248629177933e-09	3.1069512963627756e-11	1.843179116214305e-09	0.1360046030645866	760	OK
sub-1001	Standard	FC3	4.0	0.264	1.900557709361341e-09	3.4339287301837194e-11	1.866218422059504e-09	0.1363275645484675	760	OK
sub-1001	Standard	FC3	4.0	0.272	1.8995500263190372e-09	3.3039629043188957e-11	1.866510397275848e-09	0.1323710237012093	760	OK
sub-1001	Standard	FC3	4.0	0.28	1.8743337995641433e-09	2.8021399132865505e-11	1.8463124004312774e-09	0.1263859937852512	760	OK
sub-1001	Standard	FC3	4.0	0.288	1.8527515224700961e-09	2.1214420945113484e-11	1.8315371015249823e-09	0.1109094476737817	760	OK
sub-1001	Standard	FC3	4.0	0.296	1.8465697007394878e-09	1.4677893281262992e-11	1.8318918074582247e-09	0.1007139735863885	760	OK
sub-1001	Standard	FC3	4.0	0.304	1.8409686382371574e-09	9.784033089144826e-12	1.831184605148013e-09	0.0755499997816712	760	OK
sub-1001	Standard	FC3	4.0	0.312	1.8299174996574414e-09	6.8550246847178534e-12	1.8230624749727238e-09	0.0512596794604538	760	OK
sub-1001	Standard	FC3	4.0	0.32	1.828220186355573e-09	5.435515054487985e-12	1.8227846713010851e-09	0.0441030928670325	760	OK
sub-1001	Standard	FC3	4.0	0.328	1.836575668360147e-09	4.847981210979672e-12	1.831727687149167e-09	0.0508361802994188	760	OK
sub-1001	Standard	FC3	4.0	0.336	1.830227884275909e-09	4.4861902831888135e-12	1.8257416939927206e-09	0.0616123965472237	760	OK
sub-1001	Standard	FC3	4.0	0.344	1.798409359754323e-09	3.852674567719887e-12	1.7945566851866031e-09	0.0555237649724432	760	OK
sub-1001	Standard	FC3	4.0	0.352	1.7603548228102491e-09	2.786824476421472e-12	1.7575679983338276e-09	0.0421300343316524	760	OK
sub-1001	Standard	FC3	4.0	0.36	1.730551464575381e-09	1.7159418089307499e-12	1.7288355227664502e-09	0.0447002240111075	760	OK
sub-1001	Standard	FC3	4.0	0.368	1.7027671661698811e-09	1.2609601584248668e-12	1.7015062060114562e-09	0.0342289100011944	760	OK
sub-1001	Standard	FC3	4.0	0.376	1.6759826369438561e-09	1.5287210994332118e-12	1.6744539158444227e-09	0.0339829291296245	760	OK
sub-1001	Standard	FC3	4.0	0.384	1.6646409548396034e-09	2.1319184336598334e-12	1.6625090364059436e-09	0.0259676765407246	760	OK
sub-1001	Standard	FC3	4.0	0.392	1.6754678258729855e-09	2.8125893875427528e-12	1.6726552364854427e-09	0.0183428562991703	760	OK
sub-1001	Standard	FC3	4.0	0.4	1.6979688229782075e-09	3.673760072418256e-12	1.694295062905789e-09	0.025827364627326	760	OK
sub-1001	Standard	FC3	4.0	0.408	1.7259295352517075e-09	4.886920304477245e-12	1.7210426149472303e-09	0.0350929274411252	760	OK
